,SKU_NAME,FEED_Month,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS,Price of single unit(Rounded off),
22782,C11NFCONU5,May ,2019-05-25,5300 Headphones,5310 Headphones,0,0,0,0,
22783,C11NFCONU5,May ,2019-05-26,5300 Headphones,5310 Headphones,0,0,0,0,
22784,C11NFCONU5,May ,2019-05-27,5300 Headphones,5310 Headphones,0,0,0,0,
22785,C11NFCONU5,May ,2019-05-28,5300 Headphones,5310 Headphones,169.98,2,0,85,
22786,C11NFCONU5,May ,2019-05-29,5300 Headphones,5310 Headphones,0,0,0,0,
22787,C11NFCONU5,May ,2019-05-30,5300 Headphones,5310 Headphones,0,0,0,0,
22788,C11NFCONU5,May ,2019-05-31,5300 Headphones,5310 Headphones,0,0,0,0,
22789,C11NFCONU5,June ,2019-06-01,5300 Headphones,5310 Headphones,0,0,0,0,
22790,C11NFCONU5,June ,2019-06-02,5300 Headphones,5310 Headphones,0,0,0,0,
22791,C11NFCONU5,June ,2019-06-03,5300 Headphones,5310 Headphones,0,0,0,0,
22792,C11NFCONU5,June ,2019-06-04,5300 Headphones,5310 Headphones,0,0,0,0,
22793,C11NFCONU5,June ,2019-06-05,5300 Headphones,5310 Headphones,84.99,1,0,85,
22794,C11NFCONU5,June ,2019-06-06,5300 Headphones,5310 Headphones,0,0,0,0,
22795,C11NFCONU5,June ,2019-06-07,5300 Headphones,5310 Headphones,0,0,0,0,
22796,C11NFCONU5,June ,2019-06-08,5300 Headphones,5310 Headphones,0,0,0,0,
22797,C11NFCONU5,June ,2019-06-09,5300 Headphones,5310 Headphones,449.94,6,0,75,
22798,C11NFCONU5,June ,2019-06-10,5300 Headphones,5310 Headphones,84.99,1,0,85,
22799,C11NFCONU5,June ,2019-06-11,5300 Headphones,5310 Headphones,0,0,0,0,
22800,C11NFCONU5,June ,2019-06-12,5300 Headphones,5310 Headphones,0,0,0,0,
22801,C11NFCONU5,June ,2019-06-13,5300 Headphones,5310 Headphones,0,0,0,0,
22802,C11NFCONU5,June ,2019-06-14,5300 Headphones,5310 Headphones,0,0,0,0,
22803,C11NFCONU5,June ,2019-06-15,5300 Headphones,5310 Headphones,0,0,0,0,
22804,C11NFCONU5,June ,2019-06-16,5300 Headphones,5310 Headphones,0,0,0,0,
22805,C11NFCONU5,June ,2019-06-17,5300 Headphones,5310 Headphones,0,0,0,0,
22806,C11NFCONU5,June ,2019-06-18,5300 Headphones,5310 Headphones,0,0,0,0,
22807,C11NFCONU5,June ,2019-06-19,5300 Headphones,5310 Headphones,0,0,0,0,
22808,C11NFCONU5,June ,2019-06-20,5300 Headphones,5310 Headphones,0,0,0,0,
22809,C11NFCONU5,June ,2019-06-21,5300 Headphones,5310 Headphones,0,0,0,0,
22810,C11NFCONU5,June ,2019-06-22,5300 Headphones,5310 Headphones,0,0,0,0,
22811,C11NFCONU5,June ,2019-06-23,5300 Headphones,5310 Headphones,0,0,0,0,
22812,C11NFCONU5,June ,2019-06-24,5300 Headphones,5310 Headphones,0,0,0,0,
22813,C11NFCONU5,June ,2019-06-25,5300 Headphones,5310 Headphones,0,0,0,0,
22814,C11NFCONU5,June ,2019-06-26,5300 Headphones,5310 Headphones,0,0,0,0,
22815,C11NFCONU5,June ,2019-06-27,5300 Headphones,5310 Headphones,0,0,0,0,
22816,C11NFCONU5,June ,2019-06-28,5300 Headphones,5310 Headphones,0,0,0,0,
22817,C11NFCONU5,June ,2019-06-29,5300 Headphones,5310 Headphones,0,0,0,0,
22818,C11NFCONU5,June ,2019-06-30,5300 Headphones,5310 Headphones,0,0,0,0,
22819,C11NFCONU5,July ,2019-07-01,5300 Headphones,5310 Headphones,0,0,0,0,
22820,C11NFCONU5,July ,2019-07-02,5300 Headphones,5310 Headphones,0,0,0,0,
22821,C11NFCONU5,July ,2019-07-03,5300 Headphones,5310 Headphones,0,0,0,0,
22822,C11NFCONU5,July ,2019-07-04,5300 Headphones,5310 Headphones,0,0,0,0,
22823,C11NFCONU5,July ,2019-07-05,5300 Headphones,5310 Headphones,0,0,0,0,
22824,C11NFCONU5,July ,2019-07-06,5300 Headphones,5310 Headphones,0,0,0,0,
22825,C11NFCONU5,July ,2019-07-07,5300 Headphones,5310 Headphones,0,0,0,0,
22826,C11NFCONU5,July ,2019-07-08,5300 Headphones,5310 Headphones,0,0,0,0,
22827,C11NFCONU5,July ,2019-07-09,5300 Headphones,5310 Headphones,0,0,0,0,
22828,C11NFCONU5,July ,2019-07-10,5300 Headphones,5310 Headphones,0,0,0,0,
22829,C11NFCONU5,July ,2019-07-11,5300 Headphones,5310 Headphones,0,0,0,0,
22830,C11NFCONU5,July ,2019-07-12,5300 Headphones,5310 Headphones,0,0,0,0,
22831,C11NFCONU5,July ,2019-07-13,5300 Headphones,5310 Headphones,0,0,0,0,
22832,C11NFCONU5,July ,2019-07-14,5300 Headphones,5310 Headphones,0,0,0,0,
22833,C11NFCONU5,July ,2019-07-15,5300 Headphones,5310 Headphones,0,0,0,0,
22834,C11NFCONU5,July ,2019-07-16,5300 Headphones,5310 Headphones,84.99,1,0,85,
22835,C11NFCONU5,July ,2019-07-17,5300 Headphones,5310 Headphones,0,0,0,0,
22836,C11NFCONU5,July ,2019-07-18,5300 Headphones,5310 Headphones,84.99,1,0,85,
22837,C11NFCONU5,July ,2019-07-19,5300 Headphones,5310 Headphones,0,0,0,0,
22838,C11NFCONU5,July ,2019-07-20,5300 Headphones,5310 Headphones,0,0,0,0,
22839,C11NFCONU5,July ,2019-07-21,5300 Headphones,5310 Headphones,0,0,0,0,
22840,C11NFCONU5,July ,2019-07-22,5300 Headphones,5310 Headphones,0,0,0,0,
22841,C11NFCONU5,July ,2019-07-23,5300 Headphones,5310 Headphones,0,0,0,0,
22842,C11NFCONU5,July ,2019-07-24,5300 Headphones,5310 Headphones,0,0,0,0,
22843,C11NFCONU5,July ,2019-07-25,5300 Headphones,5310 Headphones,84.99,1,0,85,
22844,C11NFCONU5,July ,2019-07-26,5300 Headphones,5310 Headphones,0,0,0,0,
22845,C11NFCONU5,July ,2019-07-27,5300 Headphones,5310 Headphones,0,0,0,0,
22846,C11NFCONU5,July ,2019-07-28,5300 Headphones,5310 Headphones,0,0,0,0,
22847,C11NFCONU5,July ,2019-07-29,5300 Headphones,5310 Headphones,84.99,1,0,85,
22848,C11NFCONU5,July ,2019-07-30,5300 Headphones,5310 Headphones,84.99,1,0,85,
22849,C11NFCONU5,July ,2019-07-31,5300 Headphones,5310 Headphones,0,0,0,0,
22850,C11NFCONU5,August ,2019-08-01,5300 Headphones,5310 Headphones,-84.99,-1,0,85,
22851,C11NFCONU5,August ,2019-08-02,5300 Headphones,5310 Headphones,0,0,0,0,
22852,C11NFCONU5,August ,2019-08-03,5300 Headphones,5310 Headphones,0,0,0,0,
22853,C11NFCONU5,August ,2019-08-04,5300 Headphones,5310 Headphones,0,0,0,0,
22854,C11NFCONU5,August ,2019-08-05,5300 Headphones,5310 Headphones,0,0,0,0,
22855,C11NFCONU5,August ,2019-08-06,5300 Headphones,5310 Headphones,84.99,1,0,85,
22856,C11NFCONU5,August ,2019-08-07,5300 Headphones,5310 Headphones,0,0,0,0,
22857,C11NFCONU5,August ,2019-08-08,5300 Headphones,5310 Headphones,0,0,0,0,
22858,C11NFCONU5,August ,2019-08-09,5300 Headphones,5310 Headphones,0,0,0,0,
22859,C11NFCONU5,August ,2019-08-10,5300 Headphones,5310 Headphones,0,0,0,0,
22860,C11NFCONU5,August ,2019-08-11,5300 Headphones,5310 Headphones,0,0,0,0,
22861,C11NFCONU5,August ,2019-08-12,5300 Headphones,5310 Headphones,0,0,0,0,
22862,C11NFCONU5,August ,2019-08-13,5300 Headphones,5310 Headphones,0,0,0,0,
22863,C11NFCONU5,August ,2019-08-14,5300 Headphones,5310 Headphones,89.99,1,0,90,
22864,C11NFCONU5,August ,2019-08-15,5300 Headphones,5310 Headphones,0,0,0,0,
22865,C11NFCONU5,August ,2019-08-16,5300 Headphones,5310 Headphones,0,0,0,0,
22866,C11NFCONU5,August ,2019-08-17,5300 Headphones,5310 Headphones,0,0,0,0,
22867,C11NFCONU5,August ,2019-08-18,5300 Headphones,5310 Headphones,0,0,0,0,
22868,C11NFCONU5,August ,2019-08-19,5300 Headphones,5310 Headphones,0,0,0,0,
22869,C11NFCONU5,August ,2019-08-20,5300 Headphones,5310 Headphones,0,0,0,0,
22870,C11NFCONU5,August ,2019-08-21,5300 Headphones,5310 Headphones,0,0,0,0,
22871,C11NFCONU5,August ,2019-08-22,5300 Headphones,5310 Headphones,0,0,0,0,
22872,C11NFCONU5,August ,2019-08-23,5300 Headphones,5310 Headphones,0,0,0,0,
22873,C11NFCONU5,August ,2019-08-24,5300 Headphones,5310 Headphones,0,0,0,0,
22874,C11NFCONU5,August ,2019-08-25,5300 Headphones,5310 Headphones,0,0,0,0,
22875,C11NFCONU5,August ,2019-08-26,5300 Headphones,5310 Headphones,0,0,0,0,
22876,C11NFCONU5,August ,2019-08-27,5300 Headphones,5310 Headphones,0,0,0,0,
22877,C11NFCONU5,August ,2019-08-28,5300 Headphones,5310 Headphones,89.99,1,0,90,
22878,C11NFCONU5,August ,2019-08-29,5300 Headphones,5310 Headphones,0,0,0,0,
22879,C11NFCONU5,August ,2019-08-30,5300 Headphones,5310 Headphones,0,0,0,0,
22880,C11NFCONU5,August ,2019-08-31,5300 Headphones,5310 Headphones,69.99,1,0,70,
22881,C23MG5MYU4,May ,2019-05-01,5300 Headphones,5310 Headphones,0,0,0,0,
22882,C23MG5MYU4,May ,2019-05-02,5300 Headphones,5310 Headphones,0,0,0,0,
22883,C23MG5MYU4,May ,2019-05-03,5300 Headphones,5310 Headphones,0,0,0,0,
22884,C23MG5MYU4,May ,2019-05-04,5300 Headphones,5310 Headphones,0,0,0,0,
22885,C23MG5MYU4,May ,2019-05-05,5300 Headphones,5310 Headphones,0,0,0,0,
22886,C23MG5MYU4,May ,2019-05-06,5300 Headphones,5310 Headphones,0,0,0,0,
22887,C23MG5MYU4,May ,2019-05-07,5300 Headphones,5310 Headphones,0,0,0,0,
22888,C23MG5MYU4,May ,2019-05-08,5300 Headphones,5310 Headphones,0,0,0,0,
22889,C23MG5MYU4,May ,2019-05-09,5300 Headphones,5310 Headphones,0,0,0,0,
22890,C23MG5MYU4,May ,2019-05-10,5300 Headphones,5310 Headphones,0,0,0,0,
22891,C23MG5MYU4,May ,2019-05-11,5300 Headphones,5310 Headphones,89.57,1,0,90,
22892,C23MG5MYU4,May ,2019-05-12,5300 Headphones,5310 Headphones,0,0,0,0,
22893,C23MG5MYU4,May ,2019-05-13,5300 Headphones,5310 Headphones,0,0,0,0,
22894,C23MG5MYU4,May ,2019-05-14,5300 Headphones,5310 Headphones,0,0,0,0,
22895,C23MG5MYU4,May ,2019-05-15,5300 Headphones,5310 Headphones,0,0,0,0,
22896,C23MG5MYU4,May ,2019-05-16,5300 Headphones,5310 Headphones,0,0,0,0,
22897,C23MG5MYU4,May ,2019-05-17,5300 Headphones,5310 Headphones,0,0,0,0,
22898,C23MG5MYU4,May ,2019-05-18,5300 Headphones,5310 Headphones,0,0,0,0,
22899,C23MG5MYU4,May ,2019-05-19,5300 Headphones,5310 Headphones,0,0,0,0,
22900,C23MG5MYU4,May ,2019-05-20,5300 Headphones,5310 Headphones,0,0,0,0,
22901,C23MG5MYU4,May ,2019-05-21,5300 Headphones,5310 Headphones,0,0,0,0,
22902,C23MG5MYU4,May ,2019-05-22,5300 Headphones,5310 Headphones,0,0,0,0,
22903,C23MG5MYU4,May ,2019-05-23,5300 Headphones,5310 Headphones,0,0,0,0,
22904,C23MG5MYU4,May ,2019-05-24,5300 Headphones,5310 Headphones,0,0,0,0,
22905,C23MG5MYU4,May ,2019-05-25,5300 Headphones,5310 Headphones,0,0,0,0,
22906,C23MG5MYU4,May ,2019-05-26,5300 Headphones,5310 Headphones,0,0,0,0,
22907,C23MG5MYU4,May ,2019-05-27,5300 Headphones,5310 Headphones,0,0,0,0,
22908,C23MG5MYU4,May ,2019-05-28,5300 Headphones,5310 Headphones,0,0,0,0,
22909,C23MG5MYU4,May ,2019-05-29,5300 Headphones,5310 Headphones,0,0,0,0,
22910,C23MG5MYU4,May ,2019-05-30,5300 Headphones,5310 Headphones,0,0,0,0,
22911,C23MG5MYU4,May ,2019-05-31,5300 Headphones,5310 Headphones,0,0,0,0,
22912,C23MG5MYU4,June ,2019-06-01,5300 Headphones,5310 Headphones,0,0,0,0,
22913,C23MG5MYU4,June ,2019-06-02,5300 Headphones,5310 Headphones,0,0,0,0,
22914,C23MG5MYU4,June ,2019-06-03,5300 Headphones,5310 Headphones,0,0,0,0,
22915,C23MG5MYU4,June ,2019-06-04,5300 Headphones,5310 Headphones,0,0,0,0,
22916,C23MG5MYU4,June ,2019-06-05,5300 Headphones,5310 Headphones,0,0,0,0,
22917,C23MG5MYU4,June ,2019-06-06,5300 Headphones,5310 Headphones,0,0,0,0,
22918,C23MG5MYU4,June ,2019-06-07,5300 Headphones,5310 Headphones,0,0,0,0,
22919,C23MG5MYU4,June ,2019-06-08,5300 Headphones,5310 Headphones,0,0,0,0,
22920,C23MG5MYU4,June ,2019-06-09,5300 Headphones,5310 Headphones,0,0,0,0,
22921,C23MG5MYU4,June ,2019-06-10,5300 Headphones,5310 Headphones,0,0,0,0,
22922,C23MG5MYU4,June ,2019-06-11,5300 Headphones,5310 Headphones,0,0,0,0,
22923,C23MG5MYU4,June ,2019-06-12,5300 Headphones,5310 Headphones,0,0,0,0,
22924,C23MG5MYU4,June ,2019-06-13,5300 Headphones,5310 Headphones,0,0,0,0,
22925,C23MG5MYU4,June ,2019-06-14,5300 Headphones,5310 Headphones,0,0,0,0,
22926,C23MG5MYU4,June ,2019-06-15,5300 Headphones,5310 Headphones,0,0,0,0,
22927,C23MG5MYU4,June ,2019-06-16,5300 Headphones,5310 Headphones,0,0,0,0,
22928,C23MG5MYU4,June ,2019-06-17,5300 Headphones,5310 Headphones,0,0,0,0,
22929,C23MG5MYU4,June ,2019-06-18,5300 Headphones,5310 Headphones,0,0,0,0,
22930,C23MG5MYU4,June ,2019-06-19,5300 Headphones,5310 Headphones,0,0,0,0,
22931,C23MG5MYU4,June ,2019-06-20,5300 Headphones,5310 Headphones,0,0,0,0,
22932,C23MG5MYU4,June ,2019-06-21,5300 Headphones,5310 Headphones,0,0,0,0,
22933,C23MG5MYU4,June ,2019-06-22,5300 Headphones,5310 Headphones,0,0,0,0,
22934,C23MG5MYU4,June ,2019-06-23,5300 Headphones,5310 Headphones,0,0,0,0,
22935,C23MG5MYU4,June ,2019-06-24,5300 Headphones,5310 Headphones,0,0,0,0,
22936,C23MG5MYU4,June ,2019-06-25,5300 Headphones,5310 Headphones,0,0,0,0,
22937,C23MG5MYU4,June ,2019-06-26,5300 Headphones,5310 Headphones,0,0,0,0,
22938,C23MG5MYU4,June ,2019-06-27,5300 Headphones,5310 Headphones,0,0,0,0,
22939,C23MG5MYU4,June ,2019-06-28,5300 Headphones,5310 Headphones,0,0,0,0,
22940,C23MG5MYU4,June ,2019-06-29,5300 Headphones,5310 Headphones,0,0,0,0,
22941,C23MG5MYU4,June ,2019-06-30,5300 Headphones,5310 Headphones,0,0,0,0,
22942,C23MG5MYU4,July ,2019-07-01,5300 Headphones,5310 Headphones,0,0,0,0,
22943,C23MG5MYU4,July ,2019-07-02,5300 Headphones,5310 Headphones,0,0,0,0,
22944,C23MG5MYU4,July ,2019-07-03,5300 Headphones,5310 Headphones,0,0,0,0,
22945,C23MG5MYU4,July ,2019-07-04,5300 Headphones,5310 Headphones,0,0,0,0,
22946,C23MG5MYU4,July ,2019-07-05,5300 Headphones,5310 Headphones,0,0,0,0,
22947,C23MG5MYU4,July ,2019-07-06,5300 Headphones,5310 Headphones,0,0,0,0,
22948,C23MG5MYU4,July ,2019-07-07,5300 Headphones,5310 Headphones,0,0,0,0,
22949,C23MG5MYU4,July ,2019-07-08,5300 Headphones,5310 Headphones,0,0,0,0,
22950,C23MG5MYU4,July ,2019-07-09,5300 Headphones,5310 Headphones,0,0,0,0,
22951,C23MG5MYU4,July ,2019-07-10,5300 Headphones,5310 Headphones,88.91,1,0,89,
22952,C23MG5MYU4,July ,2019-07-11,5300 Headphones,5310 Headphones,0,0,0,0,
22953,C23MG5MYU4,July ,2019-07-12,5300 Headphones,5310 Headphones,0,0,0,0,
22954,C23MG5MYU4,July ,2019-07-13,5300 Headphones,5310 Headphones,0,0,0,0,
22955,C23MG5MYU4,July ,2019-07-14,5300 Headphones,5310 Headphones,0,0,0,0,
22956,C23MG5MYU4,July ,2019-07-15,5300 Headphones,5310 Headphones,0,0,0,0,
22957,C23MG5MYU4,July ,2019-07-16,5300 Headphones,5310 Headphones,0,0,0,0,
22958,C23MG5MYU4,July ,2019-07-17,5300 Headphones,5310 Headphones,0,0,0,0,
22959,C23MG5MYU4,July ,2019-07-18,5300 Headphones,5310 Headphones,0,0,0,0,
22960,C23MG5MYU4,July ,2019-07-19,5300 Headphones,5310 Headphones,89.11,1,0,89,
22961,C23MG5MYU4,July ,2019-07-20,5300 Headphones,5310 Headphones,0,0,0,0,
22962,C23MG5MYU4,July ,2019-07-21,5300 Headphones,5310 Headphones,0,0,0,0,
22963,C23MG5MYU4,July ,2019-07-22,5300 Headphones,5310 Headphones,0,0,0,0,
22964,C23MG5MYU4,July ,2019-07-23,5300 Headphones,5310 Headphones,0,0,0,0,
22965,C23MG5MYU4,July ,2019-07-24,5300 Headphones,5310 Headphones,0,0,0,0,
22966,C23MG5MYU4,July ,2019-07-25,5300 Headphones,5310 Headphones,0,0,0,0,
22967,C23MG5MYU4,July ,2019-07-26,5300 Headphones,5310 Headphones,0,0,0,0,
22968,C23MG5MYU4,July ,2019-07-27,5300 Headphones,5310 Headphones,0,0,0,0,
22969,C23MG5MYU4,July ,2019-07-28,5300 Headphones,5310 Headphones,0,0,0,0,
22970,C23MG5MYU4,July ,2019-07-29,5300 Headphones,5310 Headphones,0,0,0,0,
22971,C23MG5MYU4,July ,2019-07-30,5300 Headphones,5310 Headphones,0,0,0,0,
22972,C23MG5MYU4,July ,2019-07-31,5300 Headphones,5310 Headphones,0,0,0,0,
22973,C23MG5MYU4,August ,2019-08-01,5300 Headphones,5310 Headphones,0,0,0,0,
22974,C23MG5MYU4,August ,2019-08-02,5300 Headphones,5310 Headphones,0,0,0,0,
22975,C23MG5MYU4,August ,2019-08-03,5300 Headphones,5310 Headphones,0,0,0,0,
22976,C23MG5MYU4,August ,2019-08-04,5300 Headphones,5310 Headphones,0,0,0,0,
22977,C23MG5MYU4,August ,2019-08-05,5300 Headphones,5310 Headphones,0,0,0,0,
22978,C23MG5MYU4,August ,2019-08-06,5300 Headphones,5310 Headphones,0,0,0,0,
22979,C23MG5MYU4,August ,2019-08-07,5300 Headphones,5310 Headphones,0,0,0,0,
22980,C23MG5MYU4,August ,2019-08-08,5300 Headphones,5310 Headphones,0,0,0,0,
22981,C23MG5MYU4,August ,2019-08-09,5300 Headphones,5310 Headphones,0,0,0,0,
22982,C23MG5MYU4,August ,2019-08-10,5300 Headphones,5310 Headphones,0,0,0,0,
22983,C23MG5MYU4,August ,2019-08-11,5300 Headphones,5310 Headphones,0,0,0,0,
22984,C23MG5MYU4,August ,2019-08-12,5300 Headphones,5310 Headphones,0,0,0,0,
22985,C23MG5MYU4,August ,2019-08-13,5300 Headphones,5310 Headphones,0,0,0,0,
22986,C23MG5MYU4,August ,2019-08-14,5300 Headphones,5310 Headphones,0,0,0,0,
22987,C23MG5MYU4,August ,2019-08-15,5300 Headphones,5310 Headphones,0,0,0,0,
22988,C23MG5MYU4,August ,2019-08-16,5300 Headphones,5310 Headphones,0,0,0,0,
22989,C23MG5MYU4,August ,2019-08-17,5300 Headphones,5310 Headphones,0,0,0,0,
22990,C23MG5MYU4,August ,2019-08-18,5300 Headphones,5310 Headphones,0,0,0,0,
22991,C23MG5MYU4,August ,2019-08-19,5300 Headphones,5310 Headphones,0,0,0,0,
22992,C23MG5MYU4,August ,2019-08-20,5300 Headphones,5310 Headphones,0,0,0,0,
22993,C23MG5MYU4,August ,2019-08-21,5300 Headphones,5310 Headphones,88.68,1,0,89,
22994,C23MG5MYU4,August ,2019-08-22,5300 Headphones,5310 Headphones,0,0,0,0,
22995,C23MG5MYU4,August ,2019-08-23,5300 Headphones,5310 Headphones,0,0,0,0,
22996,C23MG5MYU4,August ,2019-08-24,5300 Headphones,5310 Headphones,0,0,0,0,
22997,C23MG5MYU4,August ,2019-08-25,5300 Headphones,5310 Headphones,0,0,0,0,
22998,C23MG5MYU4,August ,2019-08-26,5300 Headphones,5310 Headphones,0,0,0,0,
22999,C23MG5MYU4,August ,2019-08-27,5300 Headphones,5310 Headphones,0,0,0,0,
23000,C23MG5MYU4,August ,2019-08-28,5300 Headphones,5310 Headphones,0,0,0,0,
23001,C23MG5MYU4,August ,2019-08-29,5300 Headphones,5310 Headphones,0,0,0,0,
23002,C23MG5MYU4,August ,2019-08-30,5300 Headphones,5310 Headphones,0,0,0,0,
23003,C23MG5MYU4,August ,2019-08-31,5300 Headphones,5310 Headphones,0,0,0,0,
23004,D12NT228XO,May ,2019-05-01,1000 Inputs,1005 Webcams,551.94,6,15.15,92,
23005,D12NT228XO,May ,2019-05-02,1000 Inputs,1005 Webcams,91.99,1,5.77,92,
23006,D12NT228XO,May ,2019-05-03,1000 Inputs,1005 Webcams,367.96,4,9.3,92,
23007,D12NT228XO,May ,2019-05-04,1000 Inputs,1005 Webcams,91.99,1,0,92,
23008,D12NT228XO,May ,2019-05-05,1000 Inputs,1005 Webcams,0,0,28.57,0,
23009,D12NT228XO,May ,2019-05-06,1000 Inputs,1005 Webcams,275.97,3,6.78,92,
23010,D12NT228XO,May ,2019-05-07,1000 Inputs,1005 Webcams,1011.89,11,1.72,92,
23011,D12NT228XO,May ,2019-05-08,1000 Inputs,1005 Webcams,91.99,1,2.56,92,
23012,D12NT228XO,May ,2019-05-09,1000 Inputs,1005 Webcams,91.99,1,13.64,92,
23013,D12NT228XO,May ,2019-05-10,1000 Inputs,1005 Webcams,367.96,4,6.45,92,
23014,D12NT228XO,May ,2019-05-11,1000 Inputs,1005 Webcams,183.98,2,14.29,92,
23015,D12NT228XO,May ,2019-05-12,1000 Inputs,1005 Webcams,91.99,1,14.29,92,
23016,D12NT228XO,May ,2019-05-13,1000 Inputs,1005 Webcams,183.98,2,8,92,
23017,D12NT228XO,May ,2019-05-14,1000 Inputs,1005 Webcams,275.97,3,11.9,92,
23018,D12NT228XO,May ,2019-05-15,1000 Inputs,1005 Webcams,183.98,2,17.5,92,
23019,D12NT228XO,May ,2019-05-16,1000 Inputs,1005 Webcams,91.99,1,3.23,92,
23020,D12NT228XO,May ,2019-05-17,1000 Inputs,1005 Webcams,459.94,5,0,92,
23021,D12NT228XO,May ,2019-05-18,1000 Inputs,1005 Webcams,0,0,60,0,
23022,D12NT228XO,May ,2019-05-19,1000 Inputs,1005 Webcams,0,0,0,0,
23023,D12NT228XO,May ,2019-05-20,1000 Inputs,1005 Webcams,275.97,3,13.33,92,
23024,D12NT228XO,May ,2019-05-21,1000 Inputs,1005 Webcams,275.97,3,14.63,92,
23025,D12NT228XO,May ,2019-05-22,1000 Inputs,1005 Webcams,551.94,6,17.65,92,
23026,D12NT228XO,May ,2019-05-23,1000 Inputs,1005 Webcams,0,0,0,0,
23027,D12NT228XO,May ,2019-05-24,1000 Inputs,1005 Webcams,183.98,2,15.62,92,
23028,D12NT228XO,May ,2019-05-25,1000 Inputs,1005 Webcams,0,0,6.25,0,
23029,D12NT228XO,May ,2019-05-26,1000 Inputs,1005 Webcams,0,0,28.57,0,
23030,D12NT228XO,May ,2019-05-27,1000 Inputs,1005 Webcams,0,0,34.48,0,
23031,D12NT228XO,May ,2019-05-28,1000 Inputs,1005 Webcams,643.93,7,15.94,92,
23032,D12NT228XO,May ,2019-05-29,1000 Inputs,1005 Webcams,275.97,3,5.56,92,
23033,D12NT228XO,May ,2019-05-30,1000 Inputs,1005 Webcams,91.99,1,16.98,92,
23034,D12NT228XO,May ,2019-05-31,1000 Inputs,1005 Webcams,551.94,6,5,92,
23035,D12NT228XO,June ,2019-06-01,1000 Inputs,1005 Webcams,0,0,0,0,
23036,D12NT228XO,June ,2019-06-02,1000 Inputs,1005 Webcams,0,0,0,0,
23037,D12NT228XO,June ,2019-06-03,1000 Inputs,1005 Webcams,459.95,5,3.85,92,
23038,D12NT228XO,June ,2019-06-04,1000 Inputs,1005 Webcams,275.97,3,20,92,
23039,D12NT228XO,June ,2019-06-05,1000 Inputs,1005 Webcams,367.96,4,10.53,92,
23040,D12NT228XO,June ,2019-06-06,1000 Inputs,1005 Webcams,183.98,2,0,92,
23041,D12NT228XO,June ,2019-06-07,1000 Inputs,1005 Webcams,91.99,1,13.89,92,
23042,D12NT228XO,June ,2019-06-08,1000 Inputs,1005 Webcams,0,0,37.5,0,
23043,D12NT228XO,June ,2019-06-09,1000 Inputs,1005 Webcams,91.99,1,0,92,
23044,D12NT228XO,June ,2019-06-10,1000 Inputs,1005 Webcams,367.96,4,5.77,92,
23045,D12NT228XO,June ,2019-06-11,1000 Inputs,1005 Webcams,551.94,6,8.57,92,
23046,D12NT228XO,June ,2019-06-12,1000 Inputs,1005 Webcams,91.99,1,6.25,92,
23047,D12NT228XO,June ,2019-06-13,1000 Inputs,1005 Webcams,551.94,6,4.84,92,
23048,D12NT228XO,June ,2019-06-14,1000 Inputs,1005 Webcams,0,0,13.46,0,
23049,D12NT228XO,June ,2019-06-15,1000 Inputs,1005 Webcams,0,0,0,0,
23050,D12NT228XO,June ,2019-06-16,1000 Inputs,1005 Webcams,0,0,5.88,0,
23051,D12NT228XO,June ,2019-06-17,1000 Inputs,1005 Webcams,367.96,4,11.76,92,
23052,D12NT228XO,June ,2019-06-18,1000 Inputs,1005 Webcams,367.96,4,9.26,92,
23053,D12NT228XO,June ,2019-06-19,1000 Inputs,1005 Webcams,551.94,6,0,92,
23054,D12NT228XO,June ,2019-06-20,1000 Inputs,1005 Webcams,275.97,3,6.35,92,
23055,D12NT228XO,June ,2019-06-21,1000 Inputs,1005 Webcams,551.94,6,5,92,
23056,D12NT228XO,June ,2019-06-22,1000 Inputs,1005 Webcams,91.99,1,0,92,
23057,D12NT228XO,June ,2019-06-23,1000 Inputs,1005 Webcams,0,0,18.75,0,
23058,D12NT228XO,June ,2019-06-24,1000 Inputs,1005 Webcams,367.96,4,4.76,92,
23059,D12NT228XO,June ,2019-06-25,1000 Inputs,1005 Webcams,459.95,5,2.08,92,
23060,D12NT228XO,June ,2019-06-26,1000 Inputs,1005 Webcams,367.96,4,14.52,92,
23061,D12NT228XO,June ,2019-06-27,1000 Inputs,1005 Webcams,275.97,3,11.9,92,
23062,D12NT228XO,June ,2019-06-28,1000 Inputs,1005 Webcams,459.95,5,0,92,
23063,D12NT228XO,June ,2019-06-29,1000 Inputs,1005 Webcams,0,0,0,0,
23064,D12NT228XO,June ,2019-06-30,1000 Inputs,1005 Webcams,183.98,2,0,92,
23065,D12NT228XO,July ,2019-07-01,1000 Inputs,1005 Webcams,459.95,5,4.17,92,
23066,D12NT228XO,July ,2019-07-02,1000 Inputs,1005 Webcams,367.96,4,0,92,
23067,D12NT228XO,July ,2019-07-03,1000 Inputs,1005 Webcams,275.97,3,3.12,92,
23068,D12NT228XO,July ,2019-07-04,1000 Inputs,1005 Webcams,0,0,23.08,0,
23069,D12NT228XO,July ,2019-07-05,1000 Inputs,1005 Webcams,551.94,6,16.67,92,
23070,D12NT228XO,July ,2019-07-06,1000 Inputs,1005 Webcams,91.99,1,9.09,92,
